日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2014/04/10,淡水,NO2,9.5,7.3,5.5,6.5,6.1,11,24,19,8.1,15,13,3.6,2.8,3,3.2,3,4.3,6,5.5,5.4,5,4.1,3.5,2.8
2014/04/10,淡水,NOx,11,8.1,6.3,7.6,7.1,12,36,24,10,20,18,4.4,3.7,4,3.9,3.8,5,6.8,6.2,6,5.5,4.9,4.4,3.5
2014/04/10,淡水,O3,23,27,29,26,28,20,10,26,48,47,48,57,61,62,64,65,70,68,63,62,58,57,57,56
2014/04/10,淡水,PM10,26,27,28,31,27,24,38,40,37,38,37,37,34,33,28,28,38,40,34,33,32,29,28,23
2014/04/10,淡水,PM2.5,13,13,16,17,17,17,20,24,23,22,24,25,23,24,23,20,868*,868*,-2x,-2x,13,10,13,15
2014/04/10,淡水,SO2,1.5,1.5,1.6,1.4,1.4,2.1,4.3,3.7,2.8,3.9,3.3,3.3,2.8,2,1.9,2.1,1.9,1.8,2.2,2.8,3.4,2.4,2,1.8
2014/04/10,淡水,UVB,0,0,0,0,0,0,0.2,1.1,2.9,5,6.9,8.3,8.1,6.8,4.8,2.6,1,0.2,0,0,0,0,0,0
2014/04/11,淡水,CO,0.2,0.2,0.21,0.2,0.26,0.31,0.42,0.5,0.71,0.67,0.37,0.3,0.28,0.3,0.35,0.32,0.29,0.28,0.56,0.91,0.91,1.1,1.14,1.02
2014/04/11,淡水,NO,0.5,0.4,0.5,1.1,1,1.1,1.8,3.1,4.7,3.8,2.1,1.3,1.2,1.2,1.1,0.9,0.8,1.2,1.3,1.6,1.3,1.6,1.6,1.6
2014/04/11,淡水,NO2,2.1,2.2,2.8,2.2,5.4,12,17,16,23,20,10,6.8,4.4,4.7,6.2,5.4,6.6,14,29,35,36,43,44,42
2014/04/11,淡水,NOx,2.6,2.6,3.3,3.3,6.4,13,18,19,28,24,12,8.1,5.6,5.9,7.3,6.4,7.5,16,30,36,38,44,45,44
2014/04/11,淡水,O3,56,54,51,49,40,29,24,25,31,51,57,67,68,82,96,96,88,73,63,37,32,18,15,10
2014/04/11,淡水,PM10,20,20,23,22,21,23,27,43,62,64,54,48,48,46,51,61,64,59,65,68,64,68,76,73
2014/04/11,淡水,PM2.5,12,8,12,13,13,15,15,22,33,33,28,27,21,20,30,33,32,27,30,39,40,39,45,44
2014/04/11,淡水,SO2,1.7,1.7,1.5,1.6,2.9,3,2.8,3.4,3.4,3,4.3,4.2,3.7,3.9,4.8,4.5,4.1,5.5,7.2,3.6,3.4,3.4,3.6,3.9
2014/04/11,淡水,UVB,0,0,0,0,0,0,0.2,1,2.6,4.6,6,7.4,7.3,6,4.1,2.3,0.8,0.2,0,0,0,0,0,0
2014/04/12,淡水,CO,0.9,0.82,0.72,0.72,0.66,0.72,0.71,0.47,0.53,0.47,0.39,0.38,0.32,0.27,0.25,0.24,0.3,0.35,0.36,0.38,0.39,0.57,0.7,0.75
2014/04/12,淡水,NO,1.6,1.4,1.1,1.4,1.2,6.8,6.2,2.5,3.7,3.3,3.3,2.7,1.6,1.4,1.6,1.5,1.3,1.1,0.8,0.8,0.7,0.9,1,1.2
2014/04/12,淡水,NO2,33,28,28,23,20,23,22,16,21,19,19,22,16,11,8.6,8.2,10,12,12,16,17,26,31,30
2014/04/12,淡水,NOx,35,30,29,24,21,30,28,18,25,23,23,25,17,12,10,9.7,11,14,13,17,17,27,32,32
2014/04/12,淡水,O3,9.9,11,12,12,9.3,4.7,8.7,33,36,44,56,70,86,68,51,56,55,55,51,40,32,22,18,15
2014/04/12,淡水,PM10,62,53,55,60,59,57,72,94,100,95,93,95,95,78,51,42,49,46,43,44,46,56,62,64
2014/04/12,淡水,PM2.5,36,34,33,34,34,34,45,55,58,55,54,54,50,40,26,23,25,26,28,29,27,32,36,36
2014/04/12,淡水,SO2,3.2,2.9,3,3.4,2.5,5.3,6.7,7.8,10,9.5,11,12,10,5.2,3.1,3.4,3,3.5,3.3,3.3,4.6,5.1,6,5.6
2014/04/12,淡水,UVB,0,0,0,0,0,0,0.2,0.9,2.4,4.4,6.1,7.1,7.5,6.4,4.5,2.4,0.8,0.1,0,0,0,0,0,0
2014/04/13,淡水,CO,0.94,0.87,0.93,0.86,0.56,0.54,0.86,0.73,0.51,0.35,0.29,0.23,0.21,0.19,0.21,0.23,0.28,0.3,0.37,0.41,0.37,0.32,0.26,0.21
2014/04/13,淡水,NO,2,1.9,3.9,4.2,2,1.2,12,8.8,2.3,3.5,2.3,2.4,1.9,1.7,1.5,1.9,2.1,2,1.7,1.6,1.2,1.2,1.2,0.8
2014/04/13,淡水,NO2,35,33,36,33,22,20,27,23,16,15,8.6,10,8.5,5.6,4.5,5.8,7.9,8.5,8.4,7.9,6.6,6.2,5,3.4
2014/04/13,淡水,NOx,37,35,40,37,24,21,39,32,18,18,11,12,10,7.2,6.1,7.7,10,10,10,9.5,7.8,7.3,6.2,4.3
2014/04/13,淡水,O3,5.7,4.2,2.6,2.9,17,14,5,14,34,38,42,43,50,44,35,32,33,32,35,41,52,57,57,58
2014/04/13,淡水,PM10,66,62,65,66,64,65,66,70,66,61,55,57,59,50,40,34,46,49,50,57,56,45,32,31
2014/04/13,淡水,PM2.5,39,36,34,40,40,38,39,40,39,35,26,20,19,17,13,15,21,28,34,31,26,25,21,15
2014/04/13,淡水,SO2,4.5,3.4,3.5,3.6,3.4,4.6,6.3,4.6,6.1,5.8,3.8,3.4,2.6,2.3,2.2,1.6,1.2,1.3,1.1,0.9,0.9,0.8,0.7,0.6
2014/04/13,淡水,UVB,0,0,0,0,0,0,0.2,1,2.5,4.5,6.4,7.5,7.4,6.3,4,1.8,0.5,0.2,0,0,0,0,0,0
2014/04/14,淡水,CO,0.2,0.22,0.21,0.2,0.2,0.2,0.24,0.3,0.29,0.24,0.25,0.28,0.25,0.24,0.25,0.28#,0.31,0.35,0.38,0.37,0.39,0.58,0.64,0.45
2014/04/14,淡水,NO,0.7,0.9,0.7,1.1,1.3,1.2,1.3,1.8,1.9,1.9,,,,0.3#,0.3#,-2#,-1.3*,-2.1*,-2*,0.6,0.9,2,1.9,1.8
2014/04/14,淡水,NO2,3.3,3.3,3.7,2.2,2.1,2.5,4.7,7.2,5.6,5,,,,,,5#,4.6*,5.6*,6.3*,6.4,10,19,21,12
2014/04/14,淡水,NOx,4,4.3,4.4,3.3,3.4,3.8,6,9,7.4,6.8,,,,-1.5#,-1.5#,3.1#,3.3*,3.5*,4.3*,7,11,21,23,14
2014/04/14,淡水,O3,57,56,57,58,59,59,56,53,55,56,,,0#,60#,61,61,61,65,64,61,57,37,32,42
2014/04/14,淡水,PM10,29,28,32,33,33,38,39,34,34,39,40,,,,34,37,39,44,50,51,50,49,46,46
2014/04/14,淡水,PM2.5,16,14,13,19,20,20,20,21,20,19,16,,,,20,20,26,31,32,-2#,26,28,30,27
2014/04/14,淡水,SO2,0.7,1.6,1.5,1.3,1.5,1.5,1.6,1.5,1.4,1.5,,,,0.4#,0x,0#,0.9,1,1,1,1,1.1,1,1.1
2014/04/14,淡水,UVB,0,0,0,0,0,0,0.1,0.4,1.1,2.5,3.3,4.8,5.5,5.4,3.9,1.7,0.8,0.1,0,0,0,0,0,0
2014/04/15,淡水,CO,0.43,0.33,0.28,0.27,0.26,0.28,0.38,0.47,0.37,0.23,0.2#,0.21,0.2,0.21,0.21,0.2,0.21,0.24,0.24,0.2,0.2,0.2,0.19,0.19
2014/04/15,淡水,NO,2.3,2,2.4,0.6,0.6,1,2.2,2.9,2.1,1.4,1.3#,1.4#,1.6,1.7,2,0.7,0.8,0.6,0.7,0.7,0.6,0.8,0.6,0.6
2014/04/15,淡水,NO2,13,7.4,4.6,5.1,5.8,6.6,16,15,8.1,4.4,3.3#,2.8#,2.6,2.6,3.4,4.9,5.5,6.1,6.3,3.7,3,2.9,2.9,2.9
2014/04/15,淡水,NOx,15,9.3,7,5.7,6.4,7.6,18,18,10,5.7,4.6#,4.3#,4.1,4.4,5.4,5.6,6.3,6.8,7,4.4,3.6,3.7,3.4,3.5
2014/04/15,淡水,O3,39,46,52,49,46,47,39,43,54,57,58,58,58,55,53,53,51,49,49,51,52,52,52,51
2014/04/15,淡水,PM10,46,40,38,42,42,42,40,45,51,49,49,49,45,50,49,42,39,40,39,34,31,29,31,32
2014/04/15,淡水,PM2.5,26,25,22,23,25,23,22,24,26,22,20,20,19,18,20,21,21,18,16,16,16,16,15,16
2014/04/15,淡水,SO2,1,0.7,0.7,0.6,0.6,1.3,1.4,1.1,1.4,1.5,1.5#,1.5#,1.1,1.2,1.6,1.9,1.6,1,0.9,0.8,0.8,0.7,0.8,0.9
2014/04/15,淡水,UVB,0,0,0,0,0,0,0.3,1.3,3.1,5.5,7.8,9,8.9,7.3,5,2.7,1,0.2,0,0,0,0,0,0
2014/04/16,淡水,CO,0.2,0.22,0.23,0.25,0.31,0.33,0.26,0.25,0.3,0.44,0.41,0.27,0.29,0.26,0.25,0.24,0.25,0.27,0.28,0.54,0.69,0.82,1.11,1.05
2014/04/16,淡水,NO,0.7,0.8,0.7,0.8,1,1.1,1,1,1.4,3.9,4.2,1.9,1.7,1.5,1.3,1.3,1.5,1.2,1.2,1.3,1.4,1.4,1.8,3.5
2014/04/16,淡水,NO2,3.4,4.2,5.3,6.8,9.8,13,12,7.7,12,22,17,8.2,9.7,7.9,6.2,7.9,8.3,9.8,8.6,23,25,30,43,41
2014/04/16,淡水,NOx,4.2,5,6,7.7,11,14,13,8.7,13,26,21,10,11,9.4,7.5,9.2,9.8,11,9.8,24,26,32,45,44
2014/04/16,淡水,O3,48,44,41,34,26,25,39,44,40,30,45,60,69,74,74,73,74,73,74,42,30,25,12,9.1
2014/04/16,淡水,PM10,31,29,34,35,33,37,59,78,83,92,84,73,75,73,72,67,66,68,70,66,57,61,71,70
2014/04/16,淡水,PM2.5,15,13,14,16,16,20,27,32,36,41,41,39,38,38,34,36,40,40,40,40,37,36,40,42
2014/04/16,淡水,SO2,1,1.4,1.5,1.3,1.7,2.6,4.7,3,3.9,4.7,4.2,3.9,4,3.5,3.2,2.3,2.4,2.5,2.5,2.4,2.4,3.7,4.2,4.2
2014/04/16,淡水,UVB,0,0,0,0,0,0,0.1,0.3,0.8,3.2,7,7.9,7.6,6.3,4.2,2.1,0.8,0.2,0,0,0,0,0,0
2014/04/17,淡水,CO,0.89,0.87,0.69,0.45,0.68,0.84,0.71,0.78,0.85,0.61,0.43,0.27,0.22,0.2,0.19,0.16,0.16,0.38,0.44,0.38,0.38,0.58,0.89,1.05
2014/04/17,淡水,NO,2.4,2.2,2.3,1.1,1.4,9.2,11,12,9.1,3.5,1.9,1.5,1.1,0.7,0.9,1.3,1,1.5,1.4,1.9,1.1,1,3.3,7.6
2014/04/17,淡水,NO2,35,34,29,14,23,32,27,28,30,19,14,7.9,4.4,3.7,4.3,5.6,6,15,20,18,15,26,36,36
2014/04/17,淡水,NOx,38,36,31,15,24,41,37,40,39,22,15,9.4,5.5,4.4,5.2,6.9,7,17,21,19,16,27,39,44
2014/04/17,淡水,O3,9.2,7,11,20,10,3.5,5,9.3,21,47,63,60,62,59,52,56,44,29,24,31,36,19,7.2,3.2
2014/04/17,淡水,PM10,67,65,62,51,45,54,56,55,62,64,59,50,43,44,43,44,45,44,46,48,40,43,51,51
2014/04/17,淡水,PM2.5,39,37,34,26,26,33,34,32,33,36,36,30,26,25,22,21,20,20,24,24,20,22,26,27
2014/04/17,淡水,SO2,4,4.1,3.5,2.7,2.6,6.7,5,5.1,4.9,4.7,6,5,2.9,2.9,2.7,4.5,2.9,2.4,2.9,3.6,5.1,6.6,5.3,3.9
2014/04/17,淡水,UVB,0,0,0,0,0,0,0.3,1.1,2.7,4.7,6,6.7,6.3,5,3.3,1.5,0.5,0.1,0,0,0,0,0,0
2014/04/18,淡水,CO,0.81,0.8,0.84,0.59,0.44,0.45,0.46,0.56,0.74,0.54,0.41,0.35,0.22,0.21,0.19,0.25,0.32,0.39,0.24,0.16,0.21,0.29,0.19,0.26
2014/04/18,淡水,NO,2.9,2.5,6.1,1.6,1.5,2.3,5.4,7,7.5,16,2.5,2.2,1.7,1.4,1.2,1.2,1.5,1,0.9,1,0.9,0.8,0.9,1.2
2014/04/18,淡水,NO2,32,34,34,21,18,20,17,19,26,32,15,13,7.4,5.5,4.7,8.3,12,14,8.3,6.7,7.6,12,7.2,13
2014/04/18,淡水,NOx,35,37,40,23,19,23,22,26,34,48,18,15,9.1,6.9,5.9,9.5,14,15,9.2,7.6,8.5,13,8.1,14
2014/04/18,淡水,O3,8.2,5.6,2.4,7.7,9.6,4.8,6.2,12,19,31,53,62,65,54,47,44,44,49,52,37,32,26,32,23
2014/04/18,淡水,PM10,54,55,53,49,44,40,45,45,50,59,60,61,57,49,40,38,43,50,48,42,43,48,48,53
2014/04/18,淡水,PM2.5,30,32,32,29,26,23,23,26,32,36,34,33,29,26,21,17,20,26,26,21,21,22,24,29
2014/04/18,淡水,SO2,4.9,5.4,3.8,2.4,2.2,2.6,2.4,2.4,3.5,4.2,5.6,7.9,5.4,4.2,1.9,1.7,2.1,2.4,2.2,1.9,1.6,1.8,1.7,1.8
2014/04/18,淡水,UVB,0,0,0,0,0,0,0.3,1.1,2.7,4.6,6.3,7.1,6.8,5.7,2.7,0.6,0.2,0.1,0,0,0,0,0,0
2014/04/19,淡水,CO,0.48,0.3,0.18,0.17,0.22,0.24,0.27,0.29,0.3,0.31,0.32,0.33,0.33,0.28,0.26,0.25,0.26,0.26,0.25,0.46,0.56,0.4,0.85,0.66
2014/04/19,淡水,NO,1.5,1.2,0.9,0.9,0.8,0.7,0.7,0.8,1.2,1.2,2.3,4.1,3,1.5,1.4,1.3,1.3,1.4,1.1,1.3,2.2,1.4,9.7,4.8
2014/04/19,淡水,NO2,16,10,5.5,4.6,4.8,4.1,4.2,4.4,7.2,7.9,14,19,15,8.2,8.9,9.9,12,22,34,37,29,20,30,26
2014/04/19,淡水,NOx,18,12,6.4,5.4,5.5,4.8,4.9,5.2,8.4,9.1,16,23,18,9.7,10,11,14,23,35,38,31,22,40,31
2014/04/19,淡水,O3,16,24,33,37,40,47,48,46,45,40,38,38,50,61,58,57,52,42,27,16,12,15,4.6,5.1
2014/04/19,淡水,PM10,53,46,42,45,62,68,71,81,87,84,78,82,87,75,59,53,53,56,66,73,62,51,54,50
2014/04/19,淡水,PM2.5,29,26,25,27,36,42,44,45,48,51,45,44,46,44,40,34,33,36,36,37,33,30,28,29
2014/04/19,淡水,SO2,1.7,2.2,2.7,2.7,2.6,2.5,2.2,1.9,3.6,4.2,6,7.6,5.2,3.6,2.3,1.8,2.8,6.5,8.2,4.1,3.1,3.4,3.3,3.3
2014/04/19,淡水,UVB,0,0,0,0,0,0,0.1,0.8,1.3,2,4.3,6.8,6.3,4.6,3,1.9,0.7,0.1,0,0,0,0,0,0
2014/04/20,淡水,CO,0.65,0.59,0.45,0.39,0.29,0.25,0.38,0.41,0.29,0.26,0.25,0.25,0.26,0.26,0.31,0.3,0.34,0.36,0.34,0.32,0.31,0.36,0.36,0.27
2014/04/20,淡水,NO,5.4,4,2.6,1.3,1.5,1.9,5.1,6.1,4.1,2.5,2.7,2.2,1.9,1.7,1.9,2.8,2.4,1.8,1.6,1.7,1.2,1.4,1.2,0.8
2014/04/20,淡水,NO2,25,24,22,17,16,14,15,18,13,7.5,7.3,5.9,5.1,4.9,8.6,9.4,11,8.5,9.3,8.8,7.7,9.3,8.7,6.4
2014/04/20,淡水,NOx,30,28,25,19,17,16,20,24,17,10,9.9,8.1,6.9,6.6,10,12,13,10,11,10,8.9,11,9.8,7.2
2014/04/20,淡水,O3,3.9,3.8,7.7,6.5,6.5,7.6,5.9,8.4,16,32,35,40,42,41,39,39,39,43,44,44,46,43,43,42
2014/04/20,淡水,PM10,46,45,46,44,38,32,34,42,39,49,53,37,22,23,29,32,29,22,20,17,13,15,22,22
2014/04/20,淡水,PM2.5,28,23,25,26,21,20,19,20,20,26,26,21,15,13,20,21,18,16,12,9,9,10,11,12
2014/04/20,淡水,SO2,2.6,3.2,3.8,2.3,2,2.7,4.4,3.5,2.8,1.6,1.3,1.2,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.2,1.4
2014/04/20,淡水,UVB,0,0,0,0,0,0,0.1,0.3,1.3,2.3,1.7,1.3,1.7,4,1.1,0.6,0.4,0.1,0,0,0,0,0,0
2014/04/21,淡水,CO,0.27,0.27,0.23,0.23,0.19,0.22,0.31,0.4,0.34,0.32,0.3#,0.23,0.22,0.21,0.2,0.19,0.24,0.24,0.37,0.58,0.47,0.4,0.47,0.47
2014/04/21,淡水,NO,0.9,1.1,1,1.4,1.3,1.4,2,2.3,2.6,2.9,2.9#,2.3,1.6,1.6,1.7,1.4,1.4,1.3,1.4,1.7,1.5,1.5,1.5,1.5
2014/04/21,淡水,NO2,5.8,5.6,3.9,4.4,2.8,4.2,10,11,10,8.9,8.9#,6.6,4.9,5.5,3.8,3.2,6.8,7.5,14,29,26,18,20,20
2014/04/21,淡水,NOx,6.7,6.6,4.8,5.8,4.2,5.6,12,13,13,12,12#,8.8,6.5,7.1,5.4,4.5,8.2,8.8,16,31,27,20,22,22
2014/04/21,淡水,O3,43,40,45,39,45,43,34,38,38,40,43#,54,59,53,45,45,41,43,32,17,20,25,21,19
2014/04/21,淡水,PM10,21,22,23,27,28,28,28,27,26,31,,31,35,38,31,23,21,22,31,33,35,39,44,46
2014/04/21,淡水,PM2.5,14,13,14,15,17,19,14,13,16,17,,21,22,22,17,13,13,13,15,20,25,29,32,30
2014/04/21,淡水,SO2,1.2,1.1,0.9,0.8,0.9,0.9,1,1,1.4,1.9,2.4#,2.6,2.4,1.8,1.4,1.2,1.4,1.5,2.7,8.8,11,7.1,8.2,6.9
2014/04/21,淡水,UVB,0,0,0,0,0,0,0.2,0.5,2,4.3,6.8,8.1,8.2,6.3,3.9,1.7,0.4,0.1,0,0,0,0,0,0
2014/04/22,淡水,CO,0.53,0.61,0.72,0.7,0.33,0.28,0.29,0.43,0.31,0.25,0.24,0.24,0.23,0.22,0.23,0.23,0.25,0.3,0.28,0.28,0.25,0.23,0.25,0.34
2014/04/22,淡水,NO,1.4,1.6,2.1,1.5,1.2,0.8,1,2,1.8,1.2,1.3,1.4,1.3,1.4,1.3,1.2,1.1,1.1,1.1,0.7,0.9,0.7,0.8,0.8
2014/04/22,淡水,NO2,22,26,33,31,19,12,9.3,16,8.8,6.9,6.1,6.2,6.1,5.6,5.8,5.3,6,7.1,5.6,5.2,5.4,5.2,4.9,9
2014/04/22,淡水,NOx,24,28,35,32,21,13,10,18,11,8,7.4,7.7,7.5,7,7.1,6.4,7.1,8.2,6.7,6,6.3,5.9,5.8,9.8
2014/04/22,淡水,O3,15,10,5.1,4.4,16,26,37,32,42,43,43,45,45,47,48,54,56,53,55,53,53,52,49,40
2014/04/22,淡水,PM10,43,45,51,53,61,65,60,67,75,55,34,28,22,18,16,15,12,11,13,21,26,27,26,27
2014/04/22,淡水,PM2.5,30,31,32,33,35,37,33,32,29,24,18,16,15,9,9,10,10,6,5,9,12,14,16,16
2014/04/22,淡水,SO2,5.1,4.3,3.4,4.7,6.2,6.2,3,3.2,1.6,1.3,1.2,1.1,1.1,1.1,1.1,1.2,1,1,1,1.2,1,1.1,1.1,1.1
2014/04/22,淡水,UVB,0,0,0,0,0,0,0.1,0.2,0.3,0.8,1.2,1.3,1.2,1.2,0.6,0.2,0.1,0,0,0,0,0,0,0
2014/04/23,淡水,CO,0.25,0.24,0.2,0.19,0.21,0.24,0.32,0.42,0.36,0.34,0.3,0.29,0.29,0.29,0.28,0.29,0.34,0.39,0.4,0.59,0.6,0.55,0.49,0.38
2014/04/23,淡水,NO,0.7,0.6,0.8,1.1,1.1,1,1.3,1.6,2,2.3,1.3,1.4,1.5,1.8,1.3,1.3,1.2,1.5,1.3,1.4,1.7,1.2,1.2,1.3
2014/04/23,淡水,NO2,5.2,5.9,5.5,3.7,3.3,2.6,6.1,11,9,11,5.7,5.9,6,7.5,7.2,8.1,8.9,11,11,19,18,15,13,8.7
2014/04/23,淡水,NOx,5.9,6.5,6.3,4.8,4.4,3.6,7.4,12,11,13,6.9,7.3,7.5,9.3,8.5,9.4,10,12,12,21,20,16,15,10
2014/04/23,淡水,O3,44,42,45,43,49,61,60,53,53,53,59,54,53,50,50,50,52,47,48,35,36,38,41,43
2014/04/23,淡水,PM10,26,27,29,28,35,49,60,65,62,56,61,64,55,50,54,55,55,56,54,53,54,50,39,27
2014/04/23,淡水,PM2.5,16,16,13,13,21,27,34,39,34,33,32,31,29,31,31,28,29,31,32,32,33,33,26,17
2014/04/23,淡水,SO2,1.1,1.3,1.5,1.4,1.3,1.5,1.7,1.8,1.9,2.3,2.5,2.5,2.1,3.1,2.4,2.2,2,1.7,2,1.8,1.9,1.5,1.6,1.5
2014/04/23,淡水,UVB,0,0,0,0,0,0,0.1,0.6,1.7,1.9,4.8,2.4,2.5,3.5,1.7,0.9,0.3,0.1,0,0,0,0,0,0
2014/04/24,淡水,CO,0.31,0.26,0.27,0.27,0.27,0.32,0.46,0.53,0.48,0.44,0.36,0.34,0.34,0.35,0.34,0.35,0.38,0.47,0.44,0.46,0.54,0.41,0.41,0.41
2014/04/24,淡水,NO,1.2,1.2,1.2,0.8,1,0.9,1.2,1.6,1.4,1.4,1.4,1.3,1.2,1.3,1.4,1.5,1.4,1.4,1.2,1.2,1.6,0.8,0.9,0.9
2014/04/24,淡水,NO2,5.6,2.3,1.6,1.2,1.4,4.8,16,16,11,9.5,5.6,4.8,4.6,5.9,5.5,6.9,8.7,12,9.2,12,15,8.3,7.8,7.4
2014/04/24,淡水,NOx,6.8,3.5,2.8,2,2.5,5.7,17,18,12,11,7,6.1,5.7,7.1,7,8.4,10,13,10,13,17,9.2,8.7,8.3
2014/04/24,淡水,O3,48,57,65,63,60,47,35,35,39,44,55,56,56,53,55,52,48,44,48,43,31,43,42,41
2014/04/24,淡水,PM10,22,18,18,20,17,17,16,17,17,16,21,26,29,35,40,40,35,29,29,32,34,33,31,28
2014/04/24,淡水,PM2.5,15,13,13,15,12,13,14,10,13,18,19,15,20,24,26,26,20,17,20,20,17,17,17,15
2014/04/24,淡水,SO2,1.5,0.7,0.8,0.8,0.9,1.1,0.9,1,1.1,1.2,0.9,0.9,0.9,1,1.1,1.1,1,1.2,1,1.1,1.2,1.1,1.1,1.1
2014/04/24,淡水,UVB,0,0,0,0,0,0,0.1,0.5,1.4,1.3,3.4,2.3,3.7,1.6,2.1,1.5,0.3,0.1,0,0,0,0,0,0
2014/04/25,淡水,CO,0.35,0.36,0.31,0.29,0.32,0.36,0.45,0.49,0.76,0.63,0.61,0.35,0.47,0.52,0.69,0.39,0.39,0.34,0.49,0.49,0.43,0.32,0.25,0.24
2014/04/25,淡水,NO,1,1,1,0.7,0.8,0.7,0.9,2.8,5.6,5,3.6,1.2,3,3.9,4.1,2.7,1.7,1.1,0.7,0.9,0.8,0.7,0.7,0.6
2014/04/25,淡水,NO2,5.1,5.1,3.9,4.7,6.1,7.2,13,22,25,24,23,8.9,19,19,28,9.4,8.9,9.6,16,15,12,7.8,3.7,3.2
2014/04/25,淡水,NOx,6.1,6.1,5,5.4,6.9,7.9,14,24,31,29,27,10,22,23,32,12,11,11,16,16,13,8.5,4.4,3.7
2014/04/25,淡水,O3,40,33,29,31,23,24,19,19,14,17,14,22,14,21,30,34,35,33,21,23,28,33,36,37
2014/04/25,淡水,PM10,23,21,18,21,23,27,34,32,26,27,27,17,18,32,43,40,26,23,23,26,23,18,16,15
2014/04/25,淡水,PM2.5,13,14,13,15,15,13,19,23,21,19,18,14,13,22,32,27,18,15,16,14,11,12,13,10
2014/04/25,淡水,SO2,1.1,1,1.1,1.1,1.1,1.2,1.5,2.6,1.7,1.5,1.5,1.2,1.6,1.8,2.5,1.5,1.3,1.4,1.3,1.5,1.3,1.2,1.1,1.1
2014/04/25,淡水,UVB,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0.1,0.5,1.7,3,2.7,2,1,0.2,0,0,0,0,0,0
2014/04/26,淡水,CO,0.21,0.22,0.31,0.2,0.19,0.26,0.33,0.33,0.27,0.21,0.21,0.28,0.2,0.21,0.2,0.24,0.29,0.29,0.33,0.41,0.66,0.85,0.78,0.74
2014/04/26,淡水,NO,0.5,0.6,0.5,1,1,1.2,2,2.3,2.3,2.6,2.2,1.8,1.7,2.7,4.1,11,1.8,1.5,1,1,1.5,3.2,3.3,5.5
2014/04/26,淡水,NO2,3.4,2.8,9,2.8,2.2,6.1,10,7.6,4.9,7,5.2,7.8,5.8,15,17,28,16,8.3,10,13,29,35,26,21
2014/04/26,淡水,NOx,3.9,3.4,9.5,3.9,3.2,7.3,12,9.8,7.2,9.6,7.4,9.6,7.5,17,22,39,17,9.8,11,14,30,38,30,27
2014/04/26,淡水,O3,36,33,24,27,29,20,17,23,29,32,36,34,38,32,30,20,36,48,39,30,14,6.4,9.5,9.2
2014/04/26,淡水,PM10,16,16,20,22,15,12,13,13,17,21,23,26,23,21,27,38,51,45,27,26,31,35,31,27
2014/04/26,淡水,PM2.5,8,11,13,9,8,9,9,11,11,12,12,9,11,12,12,16,24,18,8,10,13,16,15,12
2014/04/26,淡水,SO2,1,1.9,2.4,1.7,1.8,1.9,2.3,2.4,3,4.3,3.3,3.4,3,4.8,5.8,5.3,2.2,2,1.8,2,2.4,2.3,2.3,2.3
2014/04/26,淡水,UVB,0,0,0,0,0,0,0.3,1.3,3.4,5.4,3.4,1.9,3.8,2.4,2.5,0.4,0,0,0,0,0,0,0,0
2014/04/27,淡水,CO,0.41,0.41,0.42,0.28,0.22,0.28,0.26,0.24,0.27,0.27,0.29,0.29,0.28,0.24,0.21,0.22,0.23,0.32,0.42,0.49,0.39,0.37,0.33,0.38
2014/04/27,淡水,NO,1.8,1.8,1.7,0.8,0.6,0.9,0.8,1,2.5,2.9,2.3,2.6,2.6,2.3,2.1,1.1,1.5,0.9,0.8,1,0.9,0.9,0.8,0.9
2014/04/27,淡水,NO2,11,12,11,6.6,5,7.8,7.8,7.8,14,9.2,12,16,15,14,11,8,10,8.2,14,13,9,7.7,5.3,4.5
2014/04/27,淡水,NOx,13,14,13,7.4,5.6,8.7,8.6,8.8,16,12,15,19,18,16,13,9.1,12,9.1,15,14,9.9,8.6,6.1,5.4
2014/04/27,淡水,O3,21,20,14,27,29,27,32,28,29,38,43,47,57,49,54,56,51,52,45,43,50,55,61,61
2014/04/27,淡水,PM10,29,27,23,27,29,26,27,28,33,38,44,44,40,33,27,26,27,29,31,29,34,39,35,32
2014/04/27,淡水,PM2.5,13,14,13,13,14,14,19,21,18,18,22,24,25,20,13,15,13,13,17,19,26,30,26,23
2014/04/27,淡水,SO2,2.7,2.1,2.1,2.5,2.2,2.6,3.5,4.1,6.4,7.4,9.1,6.6,4.9,3.2,2.2,4.6,3.6,3.4,2.9,2.8,3.9,2.4,1.9,1.9
2014/04/27,淡水,UVB,0,0,0,0,0,0,0.1,0.8,2.5,4.8,5.8,5.4,6.7,5.7,3.9,2.3,0.7,0.2,0,0,0,0,0,0
2014/04/28,淡水,CO,0.48,0.54,0.52,0.56,0.57,0.57,0.59,0.71,0.71,0.59,0.53,0.48,0.45,0.44,0.4,0.38,0.39,0.37,0.41,0.47,0.66,0.69,0.51,0.31
2014/04/28,淡水,NO,0.6,0.7,0.7,1.3,1,1,1.3,1.8,2,4.5,1.9,1.7,1.8,1.4,1.4,1.6,1.6,1.6,1.2,1.2,1.6,1.8,1.4,1.3
